Regiao,Produto,NroApolice,NroItem,Data,Categoria,IS,VlrPremio,QtdSinistros,VlrIndenizacao,QtdItens,MesReferencia
Banrisul,431,1103431001244,1,2021-08-02,Passeio - Nacional,29452.50,0.04,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001245,1,2021-08-02,Passeio - Nacional,38363.79,742.92,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001246,1,2021-08-02,Passeio - Nacional,20402.91,1298.33,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001247,1,2021-08-02,Pick-Up'S Leves - Nacional,42096.78,0.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001248,1,2021-08-02,Pick-Up'S Leves - Nacional,30236.58,271.22,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001249,1,2021-08-02,Passeio - Nacional,23797.62,1085.50,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001250,1,2021-08-02,Passeio - Nacional,48627.81,1377.60,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001251,1,2021-08-02,Passeio - Nacional,34245.09,1339.00,2.00,12121.08,1,2021-08-01
Banrisul,431,1103431001252,1,2021-08-02,Passeio - Nacional,33396.66,1136.52,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001253,1,2021-08-02,Passeio - Nacional,45420.21,0.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001254,1,2021-08-02,Passeio - Nacional,38511.99,1293.82,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001255,1,2021-08-02,Passeio - Nacional,29742.57,168.95,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001256,1,2021-08-02,Passeio - Nacional,37113.12,1183.20,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001257,1,2021-08-02,Passeio - Nacional,39834.63,1521.67,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001258,1,2021-08-02,Passeio - Nacional,69842.52,1888.20,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001259,1,2021-08-02,Passeio - Nacional,43401.60,1369.08,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001260,1,2021-08-02,Pick-Up'S Leves - Nacional,43965.90,1627.79,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001261,1,2021-08-02,Passeio - Nacional,25910.28,966.70,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001262,1,2021-08-02,Passeio - Nacional,32769.00,1642.26,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001263,1,2021-08-02,Passeio - Nacional,64396.53,2212.23,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001264,1,2021-08-02,Passeio - Nacional,32616.54,0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001265,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),143491.59,3325.82,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001266,1,2021-08-02,Passeio - Nacional,35049.96,1198.94,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001267,1,2021-08-02,Passeio - Nacional,29506.95,1278.91,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001268,1,2021-08-02,Passeio - Nacional,25675.65,1215.73,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001269,1,2021-08-02,Passeio - Nacional,52517.52,1256.98,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001270,1,2021-08-02,Passeio - Nacional,33306.57,0.02,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001271,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),183384.63,0.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001272,1,2021-08-02,Passeio - Nacional,76482.45,1439.62,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001273,1,2021-08-02,Passeio - Nacional,16493.40,1320.69,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001274,1,2021-08-02,Passeio - Nacional,26776.53,1051.56,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001275,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),79885.08,1383.24,1.00,20651.65,1,2021-08-01
Banrisul,431,1103431001276,1,2021-08-02,Passeio - Nacional,80385.57,0.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001277,1,2021-08-02,Passeio - Nacional,57749.67,1198.51,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001278,1,2021-08-02,Pick-Up'S Leves - Nacional,41609.70,1129.21,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001279,1,2021-08-02,Passeio - Nacional,44230.23,337.46,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001280,1,2021-08-02,Pick-Up'S Leves - Nacional,34239.15,-0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001281,1,2021-08-02,Passeio - Nacional,59468.76,0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001282,1,2021-08-02,Passeio - Nacional,56448.81,-0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001283,1,2021-08-02,Passeio - Nacional,58037.76,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001284,1,2021-08-02,Pick-Up'S Leves - Nacional,107864.46,1843.46,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001285,1,2021-08-02,Passeio - Nacional,59912.82,0.02,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001286,1,2021-08-02,Passeio - Nacional,20995.92,1219.56,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001287,1,2021-08-02,Passeio - Nacional,34256.97,1150.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001288,1,2021-08-02,Passeio - Nacional,43713.45,307.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001289,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),29062.44,1360.27,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001290,1,2021-08-02,Pick-Up'S Leves - Nacional,23963.94,1036.32,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001291,1,2021-08-02,Passeio - Nacional,43229.34,1387.56,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001292,1,2021-08-02,Passeio - Nacional,52811.55,929.18,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001293,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),115959.69,2208.78,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001294,1,2021-08-02,Passeio - Nacional,28511.01,0.02,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001295,1,2021-08-02,Passeio - Nacional,31091.94,1171.02,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001296,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),91672.02,1426.92,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001297,1,2021-08-02,Passeio - Nacional,27990.27,0.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001298,1,2021-08-02,Passeio - Nacional,37677.42,1213.35,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001299,1,2021-08-02,Passeio - Nacional,40592.97,1403.83,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001300,1,2021-08-02,Passeio - Nacional,27990.27,818.84,1.00,7404.36,1,2021-08-01
Banrisul,431,1103431001301,1,2021-08-02,Passeio - Nacional,59912.82,1399.62,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001302,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),125645.85,3011.32,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001303,1,2021-08-02,Passeio - Nacional,31671.09,2038.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001304,1,2021-08-02,Passeio - Estrangeiro,39992.04,721.96,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001305,1,2021-08-02,Passeio - Nacional,20975.13,1073.36,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001306,1,2021-08-02,Pick-Up'S Leves - Nacional,63562.95,2289.66,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001307,1,2021-08-02,Passeio - Nacional,35975.61,1507.25,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001308,1,2021-08-02,Passeio - Nacional,67566.51,1263.51,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001309,1,2021-08-02,Pick-Up'S Leves - Nacional,76812.12,1668.54,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001310,1,2021-08-02,Passeio - Nacional,33394.68,1313.98,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001311,1,2021-08-02,Passeio - Nacional,63243.18,1472.74,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001312,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),32912.55,1403.90,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001313,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),142276.86,2524.02,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001314,1,2021-08-02,Passeio - Nacional,25942.95,1041.61,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001315,1,2021-08-02,Passeio - Nacional,20130.66,253.12,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001316,1,2021-08-02,Passeio - Nacional,14955.93,0.02,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001317,1,2021-08-02,Pick-Up'S Leves - Nacional,41227.56,1479.35,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001318,1,2021-08-02,Passeio - Nacional,28826.82,1126.44,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001319,1,2021-08-02,Passeio - Nacional,18122.94,713.92,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001320,1,2021-08-02,Passeio - Nacional,45065.79,0.02,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001321,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),142833.24,2411.49,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001322,1,2021-08-02,Passeio - Nacional,53865.90,1803.26,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001323,1,2021-08-02,Passeio - Nacional,21794.85,862.30,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001324,1,2021-08-02,Pick-Up'S Leves - Nacional,31597.83,1228.67,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001325,1,2021-08-02,Passeio - Nacional,41669.10,1367.96,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001326,1,2021-08-02,Pick-Up'S Leves - Nacional,52158.15,1564.04,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001327,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),67172.49,1669.22,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001328,1,2021-08-02,Passeio - Estrangeiro,34471.80,1572.28,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001329,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),76981.41,2281.99,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001330,1,2021-08-02,Passeio - Nacional,36206.28,1194.93,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001331,1,2021-08-02,Passeio - Nacional,40115.79,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001332,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),99312.84,704.14,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001333,1,2021-08-02,Passeio - Nacional,33683.76,1323.61,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001334,1,2021-08-02,Pick-Up'S Leves - Nacional,88927.74,1035.84,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001335,1,2021-08-02,Passeio - Nacional,29631.69,1328.38,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001336,1,2021-08-02,Passeio - Nacional,51966.09,1213.20,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001337,1,2021-08-02,Passeio - Nacional,75997.35,0.04,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001338,1,2021-08-02,Passeio - Nacional,52807.59,1326.73,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001339,1,2021-08-02,Passeio - Nacional,53181.81,1214.13,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001340,1,2021-08-02,Passeio - Nacional,93773.79,1800.89,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001341,1,2021-08-02,Pick-Up'S Leves - Nacional,66626.01,1618.27,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001342,1,2021-08-02,Passeio - Nacional,81507.69,1642.57,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001343,1,2021-08-02,Passeio - Nacional,22475.97,1293.67,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001344,1,2021-08-02,Passeio - Nacional,40210.83,1385.88,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001345,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),224983.14,4217.91,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001346,1,2021-08-02,Pick-Up'S Leves - Nacional,43743.15,503.45,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001347,1,2021-08-02,Passeio - Nacional,33588.72,1242.26,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001348,1,2021-08-02,Passeio - Nacional,40535.55,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001349,1,2021-08-02,Passeio - Nacional,20893.95,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001350,1,2021-08-02,Passeio - Nacional,23635.26,-0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001351,1,2021-08-02,Passeio - Nacional,59691.06,-0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001352,1,2021-08-02,Passeio - Nacional,34794.54,1566.08,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001353,1,2021-08-02,Passeio - Nacional,20975.13,1183.46,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001354,1,2021-08-02,Passeio - Nacional,57764.52,1384.26,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001355,1,2021-08-02,Passeio - Nacional,58265.46,1553.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001356,1,2021-08-02,Passeio - Nacional,26721.09,805.83,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001357,1,2021-08-02,Passeio - Nacional,38160.54,1252.70,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001358,1,2021-08-02,Passeio - Nacional,21167.19,1054.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001359,1,2021-08-02,Passeio - Nacional,20506.86,1113.05,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001360,1,2021-08-02,Passeio - Nacional,29739.60,1461.49,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001361,1,2021-08-02,Passeio - Nacional,44056.98,1610.58,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001362,1,2021-08-02,Passeio - Nacional,20130.66,1052.06,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001363,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),91837.35,0.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001364,1,2021-08-02,Passeio - Nacional,52236.36,0.08,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001365,1,2021-08-02,Passeio - Nacional,52651.17,1551.98,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001366,1,2021-08-02,Passeio - Nacional,39070.35,0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001367,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),86627.97,3399.71,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001368,1,2021-08-02,Passeio - Nacional,53490.59,1663.15,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001369,1,2021-08-02,Passeio - Nacional,35949.87,1124.63,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001370,1,2021-08-02,Passeio - Nacional,50370.21,1103.93,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001371,1,2021-08-02,Passeio - Nacional,57875.40,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001372,1,2021-08-02,Pick-Up'S Leves - Nacional,83690.15,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001373,1,2021-08-02,Passeio - Nacional,43628.31,1629.10,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001374,1,2021-08-02,Passeio - Nacional,40608.81,188.90,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001375,1,2021-08-02,Passeio - Nacional,30866.22,1526.74,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001376,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),120628.53,0.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001377,1,2021-08-02,Passeio - Nacional,45819.18,1388.45,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001378,1,2021-08-02,Pick-Up'S Leves - Nacional,24770.79,1290.45,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001379,1,2021-08-02,Passeio - Nacional,42153.21,-0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001380,1,2021-08-02,Passeio - Nacional,51366.15,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001381,1,2021-08-02,Pick-Up'S Leves - Nacional,79704.90,0.02,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001382,1,2021-08-02,Passeio - Nacional,43625.34,0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001383,1,2021-08-02,Passeio - Nacional,32720.49,1223.53,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001384,1,2021-08-02,Passeio - Nacional,42563.07,1433.47,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001385,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),52302.69,-0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001386,1,2021-08-02,Passeio - Nacional,21897.61,0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001387,1,2021-08-02,Passeio - Nacional,45931.00,1225.56,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001388,1,2021-08-02,Passeio - Nacional,45395.46,1496.80,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001389,1,2021-08-02,Passeio - Nacional,52811.55,883.66,2.00,10484.27,1,2021-08-01
Banrisul,431,1103431001390,1,2021-08-02,Passeio - Nacional,42875.91,1861.53,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001391,1,2021-08-02,Passeio - Nacional,31313.70,-0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001392,1,2021-08-02,Pick-Up'S Leves - Nacional,36943.83,1075.27,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001393,1,2021-08-02,Passeio - Nacional,28947.60,1702.76,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001394,1,2021-08-02,Passeio - Nacional,33104.61,892.62,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001395,1,2021-08-02,Passeio - Nacional,32827.41,1196.78,2.00,49703.00,1,2021-08-01
Banrisul,431,1103431001396,1,2021-08-02,Passeio - Nacional,49570.29,1684.52,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001397,1,2021-08-02,Pick-Up'S Leves - Estrangeiro,64278.72,665.14,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001398,1,2021-08-02,Passeio - Nacional,43715.43,0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001399,1,2021-08-02,Passeio - Nacional,34725.24,1101.21,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001400,1,2021-08-02,Passeio - Nacional,60536.42,1082.30,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001401,1,2021-08-02,Pick-Up'S Leves - Nacional,37818.99,1995.52,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001402,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),34972.74,1228.73,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001403,1,2021-08-02,Passeio - Nacional,41558.22,1345.42,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001404,1,2021-08-02,Passeio - Nacional,40181.13,996.22,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001405,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),80736.48,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001406,1,2021-08-02,Passeio - Nacional,17559.63,758.82,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001407,1,2021-08-02,Passeio - Nacional,41170.14,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001408,1,2021-08-02,Passeio - Nacional,20335.59,775.62,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001409,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),77846.67,1744.20,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001410,1,2021-08-02,Passeio - Nacional,52548.21,2009.22,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001411,1,2021-08-02,Passeio - Nacional,52259.13,1627.67,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001412,1,2021-08-02,Passeio - Nacional,35895.42,-0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001413,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),63541.17,2178.76,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001414,1,2021-08-02,Passeio - Nacional,24986.61,1058.49,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001415,1,2021-08-02,Pick-Up'S Leves - Nacional,108749.52,1747.89,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001416,1,2021-08-02,Passeio - Nacional,41586.00,816.19,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001417,1,2021-08-02,Passeio - Estrangeiro,77105.16,-0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001418,1,2021-08-02,Passeio - Nacional,40976.10,1716.15,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001419,1,2021-08-02,Passeio - Nacional,74636.10,2420.74,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001420,1,2021-08-02,Pick-Up'S Leves - Nacional,47003.22,751.62,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001421,1,2021-08-02,Passeio - Nacional,60621.66,0.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001422,1,2021-08-02,Passeio - Nacional,66106.26,2007.84,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001423,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),77846.67,2597.67,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001424,1,2021-08-02,Passeio - Nacional,59699.97,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001425,1,2021-08-02,Passeio - Nacional,37691.28,1403.80,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001426,1,2021-08-02,Passeio - Nacional,24466.86,1165.37,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001427,1,2021-08-02,Passeio - Nacional,19277.28,1238.86,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001428,1,2021-08-02,Passeio - Nacional,21727.53,1094.35,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001429,1,2021-08-02,Passeio - Nacional,120699.81,1842.95,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001430,1,2021-08-02,Passeio - Nacional,27385.38,0.02,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001431,1,2021-08-02,Pick-Up'S Leves - Nacional,34562.88,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001432,1,2021-08-02,Passeio - Nacional,25672.68,947.85,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001433,1,2021-08-02,Passeio - Nacional,28326.87,562.66,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001434,1,2021-08-02,Passeio - Nacional,64429.25,0.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001435,1,2021-08-02,Passeio - Nacional,42855.12,1318.42,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001436,1,2021-08-02,Passeio - Nacional,36242.91,1042.60,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001437,1,2021-08-02,Passeio - Nacional,44740.08,828.61,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001438,1,2021-08-02,Passeio - Nacional,23845.14,948.55,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001439,1,2021-08-02,Passeio - Nacional,47313.09,1208.48,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001440,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),69338.61,0.07,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001441,1,2021-08-02,Passeio - Nacional,31747.32,1515.55,1.00,4082.08,1,2021-08-01
Banrisul,431,1103431001442,1,2021-08-02,Passeio - Nacional,20997.90,1336.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001443,1,2021-08-02,Passeio - Nacional,40748.40,1161.93,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001444,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),93748.05,3786.35,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001445,1,2021-08-02,Passeio - Nacional,53298.63,0.03,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001446,1,2021-08-02,Passeio - Nacional,78944.58,0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001447,1,2021-08-02,Passeio - Nacional,49119.84,0.05,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001448,1,2021-08-02,Passeio - Nacional,22323.51,936.14,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001449,1,2021-08-02,Pick-Up'S Leves - Nacional,47930.85,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001450,1,2021-08-02,Passeio - Nacional,33615.45,1052.71,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001451,1,2021-08-02,Passeio - Nacional,19113.93,898.57,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001452,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),62187.84,0.04,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001453,1,2021-08-02,Passeio - Nacional,26587.44,487.81,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001454,1,2021-08-02,Passeio - Nacional,50151.42,1633.26,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001455,1,2021-08-02,Passeio - Nacional,43715.43,1293.56,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001456,1,2021-08-02,Passeio - Nacional,57471.48,3352.34,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001457,1,2021-08-02,Passeio - Nacional,16253.33,0.02,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001458,1,2021-08-02,Passeio - Nacional,52400.70,0.01,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001459,1,2021-08-02,Passeio - Nacional,29543.58,0.00,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001460,1,2021-08-02,Passeio - Nacional,40442.49,2489.32,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001461,1,2021-08-02,Pick-Up'S Pesadas (Pessoas),0.00,376.61,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001462,1,2021-08-02,Passeio - Nacional,38541.69,1146.40,0.00,0.00,1,2021-08-01
Banrisul,431,1103431001463,1,2021-08-02,Pick-Up'S Leves - Nacional,21830.49,914.54,0.00,0.00,1,2021-08-01
